q_index,question,answers,sentence,ml_answer,ml_score,score
1262_18,What was the disposition?,Code 2 Transport,"call_number 220362332|unit_id 79|incident_number 22017010|call_type Medical Incident|call_date 2022-02-05|watch_date 2022-02-05|received_dttm 2022-02-05 17:05:08|entry_dttm 2022-02-05 17:07:14|dispatch_dttm 2022-02-05 17:07:35|response_dttm 2022-02-05 17:07:41|call_final_disposition Code 2 Transport|available_dttm 2022-02-05T18:28:30.000|address CESAR CHAVEZ ST/POTRERO AV|city San Francisco|zipcode_of_incident 94110.0|battalion B10|station_area 9.0|box 2626.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 10.0|supervisor_district 9|neighborhoods_analysis_boundaries Bernal H|rowid 220362332-79|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-05 17:13:25|transport_dttm 2022-02-05 17:30:41|hospital_dttm 2022-02-05 17:45:55",call_final_disposition Code 2 Transport,0.1308336704969406,False
1262_19,Why did it end?,Code 2 Transport,"call_number 220362332|unit_id 79|incident_number 22017010|call_type Medical Incident|call_date 2022-02-05|watch_date 2022-02-05|received_dttm 2022-02-05 17:05:08|entry_dttm 2022-02-05 17:07:14|dispatch_dttm 2022-02-05 17:07:35|response_dttm 2022-02-05 17:07:41|call_final_disposition Code 2 Transport|available_dttm 2022-02-05T18:28:30.000|address CESAR CHAVEZ ST/POTRERO AV|city San Francisco|zipcode_of_incident 94110.0|battalion B10|station_area 9.0|box 2626.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 10.0|supervisor_district 9|neighborhoods_analysis_boundaries Bernal H|rowid 220362332-79|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-05 17:13:25|transport_dttm 2022-02-05 17:30:41|hospital_dttm 2022-02-05 17:45:55",Life-Threateni,0.0001310876541538164,False
1262_20,When did the unit leave?,2022-02-05T18:28:30.000,"call_number 220362332|unit_id 79|incident_number 22017010|call_type Medical Incident|call_date 2022-02-05|watch_date 2022-02-05|received_dttm 2022-02-05 17:05:08|entry_dttm 2022-02-05 17:07:14|dispatch_dttm 2022-02-05 17:07:35|response_dttm 2022-02-05 17:07:41|call_final_disposition Code 2 Transport|available_dttm 2022-02-05T18:28:30.000|address CESAR CHAVEZ ST/POTRERO AV|city San Francisco|zipcode_of_incident 94110.0|battalion B10|station_area 9.0|box 2626.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 10.0|supervisor_district 9|neighborhoods_analysis_boundaries Bernal H|rowid 220362332-79|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-05 17:13:25|transport_dttm 2022-02-05 17:30:41|hospital_dttm 2022-02-05 17:45:55",17:05:08,3.208939597243443e-05,False
1262_21,When did they leave?,2022-02-05T18:28:30.000,"call_number 220362332|unit_id 79|incident_number 22017010|call_type Medical Incident|call_date 2022-02-05|watch_date 2022-02-05|received_dttm 2022-02-05 17:05:08|entry_dttm 2022-02-05 17:07:14|dispatch_dttm 2022-02-05 17:07:35|response_dttm 2022-02-05 17:07:41|call_final_disposition Code 2 Transport|available_dttm 2022-02-05T18:28:30.000|address CESAR CHAVEZ ST/POTRERO AV|city San Francisco|zipcode_of_incident 94110.0|battalion B10|station_area 9.0|box 2626.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 10.0|supervisor_district 9|neighborhoods_analysis_boundaries Bernal H|rowid 220362332-79|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-05 17:13:25|transport_dttm 2022-02-05 17:30:41|hospital_dttm 2022-02-05 17:45:55",17:05:08,5.205090019444469e-06,False
1262_22,When did it end?,2022-02-05T18:28:30.000,"call_number 220362332|unit_id 79|incident_number 22017010|call_type Medical Incident|call_date 2022-02-05|watch_date 2022-02-05|received_dttm 2022-02-05 17:05:08|entry_dttm 2022-02-05 17:07:14|dispatch_dttm 2022-02-05 17:07:35|response_dttm 2022-02-05 17:07:41|call_final_disposition Code 2 Transport|available_dttm 2022-02-05T18:28:30.000|address CESAR CHAVEZ ST/POTRERO AV|city San Francisco|zipcode_of_incident 94110.0|battalion B10|station_area 9.0|box 2626.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 10.0|supervisor_district 9|neighborhoods_analysis_boundaries Bernal H|rowid 220362332-79|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-05 17:13:25|transport_dttm 2022-02-05 17:30:41|hospital_dttm 2022-02-05 17:45:55",17:05:08,8.94852782948874e-05,False
1262_23,What address?,CESAR CHAVEZ ST/POTRERO AV,"call_number 220362332|unit_id 79|incident_number 22017010|call_type Medical Incident|call_date 2022-02-05|watch_date 2022-02-05|received_dttm 2022-02-05 17:05:08|entry_dttm 2022-02-05 17:07:14|dispatch_dttm 2022-02-05 17:07:35|response_dttm 2022-02-05 17:07:41|call_final_disposition Code 2 Transport|available_dttm 2022-02-05T18:28:30.000|address CESAR CHAVEZ ST/POTRERO AV|city San Francisco|zipcode_of_incident 94110.0|battalion B10|station_area 9.0|box 2626.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 10.0|supervisor_district 9|neighborhoods_analysis_boundaries Bernal H|rowid 220362332-79|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-05 17:13:25|transport_dttm 2022-02-05 17:30:41|hospital_dttm 2022-02-05 17:45:55",CESAR CHAVEZ ST/POTRERO AV,0.7245882153511047,True
1262_24,Where is it?,"['CESAR CHAVEZ ST/POTRERO AV', 'Bernal Heights']","call_number 220362332|unit_id 79|incident_number 22017010|call_type Medical Incident|call_date 2022-02-05|watch_date 2022-02-05|received_dttm 2022-02-05 17:05:08|entry_dttm 2022-02-05 17:07:14|dispatch_dttm 2022-02-05 17:07:35|response_dttm 2022-02-05 17:07:41|call_final_disposition Code 2 Transport|available_dttm 2022-02-05T18:28:30.000|address CESAR CHAVEZ ST/POTRERO AV|city San Francisco|zipcode_of_incident 94110.0|battalion B10|station_area 9.0|box 2626.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 10.0|supervisor_district 9|neighborhoods_analysis_boundaries Bernal H|rowid 220362332-79|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-05 17:13:25|transport_dttm 2022-02-05 17:30:41|hospital_dttm 2022-02-05 17:45:55",CESAR CHAVEZ ST/POTRERO AV,0.2400381863117218,True
1262_25,What is the location?,"['CESAR CHAVEZ ST/POTRERO AV', 'Bernal Heights']","call_number 220362332|unit_id 79|incident_number 22017010|call_type Medical Incident|call_date 2022-02-05|watch_date 2022-02-05|received_dttm 2022-02-05 17:05:08|entry_dttm 2022-02-05 17:07:14|dispatch_dttm 2022-02-05 17:07:35|response_dttm 2022-02-05 17:07:41|call_final_disposition Code 2 Transport|available_dttm 2022-02-05T18:28:30.000|address CESAR CHAVEZ ST/POTRERO AV|city San Francisco|zipcode_of_incident 94110.0|battalion B10|station_area 9.0|box 2626.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 10.0|supervisor_district 9|neighborhoods_analysis_boundaries Bernal H|rowid 220362332-79|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-05 17:13:25|transport_dttm 2022-02-05 17:30:41|hospital_dttm 2022-02-05 17:45:55",CESAR CHAVEZ ST/POTRERO AV,0.5059346556663513,True
1262_26,What is the zipcode?,94110.0,"call_number 220362332|unit_id 79|incident_number 22017010|call_type Medical Incident|call_date 2022-02-05|watch_date 2022-02-05|received_dttm 2022-02-05 17:05:08|entry_dttm 2022-02-05 17:07:14|dispatch_dttm 2022-02-05 17:07:35|response_dttm 2022-02-05 17:07:41|call_final_disposition Code 2 Transport|available_dttm 2022-02-05T18:28:30.000|address CESAR CHAVEZ ST/POTRERO AV|city San Francisco|zipcode_of_incident 94110.0|battalion B10|station_area 9.0|box 2626.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 10.0|supervisor_district 9|neighborhoods_analysis_boundaries Bernal H|rowid 220362332-79|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-05 17:13:25|transport_dttm 2022-02-05 17:30:41|hospital_dttm 2022-02-05 17:45:55",94110.0,0.9845640063285828,True
1262_27,What zip?,94110.0,"call_number 220362332|unit_id 79|incident_number 22017010|call_type Medical Incident|call_date 2022-02-05|watch_date 2022-02-05|received_dttm 2022-02-05 17:05:08|entry_dttm 2022-02-05 17:07:14|dispatch_dttm 2022-02-05 17:07:35|response_dttm 2022-02-05 17:07:41|call_final_disposition Code 2 Transport|available_dttm 2022-02-05T18:28:30.000|address CESAR CHAVEZ ST/POTRERO AV|city San Francisco|zipcode_of_incident 94110.0|battalion B10|station_area 9.0|box 2626.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 10.0|supervisor_district 9|neighborhoods_analysis_boundaries Bernal H|rowid 220362332-79|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-05 17:13:25|transport_dttm 2022-02-05 17:30:41|hospital_dttm 2022-02-05 17:45:55",94110.0,0.989202082157135,True
1262_28,What battalion?,B10,"call_number 220362332|unit_id 79|incident_number 22017010|call_type Medical Incident|call_date 2022-02-05|watch_date 2022-02-05|received_dttm 2022-02-05 17:05:08|entry_dttm 2022-02-05 17:07:14|dispatch_dttm 2022-02-05 17:07:35|response_dttm 2022-02-05 17:07:41|call_final_disposition Code 2 Transport|available_dttm 2022-02-05T18:28:30.000|address CESAR CHAVEZ ST/POTRERO AV|city San Francisco|zipcode_of_incident 94110.0|battalion B10|station_area 9.0|box 2626.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 10.0|supervisor_district 9|neighborhoods_analysis_boundaries Bernal H|rowid 220362332-79|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-05 17:13:25|transport_dttm 2022-02-05 17:30:41|hospital_dttm 2022-02-05 17:45:55",B10,0.5080826282501221,True
1262_29,What district?,"['9.0', '10.0', '9']","call_number 220362332|unit_id 79|incident_number 22017010|call_type Medical Incident|call_date 2022-02-05|watch_date 2022-02-05|received_dttm 2022-02-05 17:05:08|entry_dttm 2022-02-05 17:07:14|dispatch_dttm 2022-02-05 17:07:35|response_dttm 2022-02-05 17:07:41|call_final_disposition Code 2 Transport|available_dttm 2022-02-05T18:28:30.000|address CESAR CHAVEZ ST/POTRERO AV|city San Francisco|zipcode_of_incident 94110.0|battalion B10|station_area 9.0|box 2626.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 10.0|supervisor_district 9|neighborhoods_analysis_boundaries Bernal H|rowid 220362332-79|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-05 17:13:25|transport_dttm 2022-02-05 17:30:41|hospital_dttm 2022-02-05 17:45:55",fire_prevention_district 10.0,0.306830495595932,False
1262_30,Which area?,"['9.0', '10.0', '9']","call_number 220362332|unit_id 79|incident_number 22017010|call_type Medical Incident|call_date 2022-02-05|watch_date 2022-02-05|received_dttm 2022-02-05 17:05:08|entry_dttm 2022-02-05 17:07:14|dispatch_dttm 2022-02-05 17:07:35|response_dttm 2022-02-05 17:07:41|call_final_disposition Code 2 Transport|available_dttm 2022-02-05T18:28:30.000|address CESAR CHAVEZ ST/POTRERO AV|city San Francisco|zipcode_of_incident 94110.0|battalion B10|station_area 9.0|box 2626.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 10.0|supervisor_district 9|neighborhoods_analysis_boundaries Bernal H|rowid 220362332-79|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-05 17:13:25|transport_dttm 2022-02-05 17:30:41|hospital_dttm 2022-02-05 17:45:55",station_area 9.0,0.374066561460495,False
1262_31,What jurisiction?,"['9.0', '10.0', '9']","call_number 220362332|unit_id 79|incident_number 22017010|call_type Medical Incident|call_date 2022-02-05|watch_date 2022-02-05|received_dttm 2022-02-05 17:05:08|entry_dttm 2022-02-05 17:07:14|dispatch_dttm 2022-02-05 17:07:35|response_dttm 2022-02-05 17:07:41|call_final_disposition Code 2 Transport|available_dttm 2022-02-05T18:28:30.000|address CESAR CHAVEZ ST/POTRERO AV|city San Francisco|zipcode_of_incident 94110.0|battalion B10|station_area 9.0|box 2626.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 10.0|supervisor_district 9|neighborhoods_analysis_boundaries Bernal H|rowid 220362332-79|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-05 17:13:25|transport_dttm 2022-02-05 17:30:41|hospital_dttm 2022-02-05 17:45:55",Bernal H|rowid,0.01883813366293907,False
1262_32,What priroty?,3,"call_number 220362332|unit_id 79|incident_number 22017010|call_type Medical Incident|call_date 2022-02-05|watch_date 2022-02-05|received_dttm 2022-02-05 17:05:08|entry_dttm 2022-02-05 17:07:14|dispatch_dttm 2022-02-05 17:07:35|response_dttm 2022-02-05 17:07:41|call_final_disposition Code 2 Transport|available_dttm 2022-02-05T18:28:30.000|address CESAR CHAVEZ ST/POTRERO AV|city San Francisco|zipcode_of_incident 94110.0|battalion B10|station_area 9.0|box 2626.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 10.0|supervisor_district 9|neighborhoods_analysis_boundaries Bernal H|rowid 220362332-79|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-05 17:13:25|transport_dttm 2022-02-05 17:30:41|hospital_dttm 2022-02-05 17:45:55",unit_id 79|incident_number 22017010,0.006898189429193735,False
1262_33,Does this unit includes ALS (Advance Life Support) resources?,True,"call_number 220362332|unit_id 79|incident_number 22017010|call_type Medical Incident|call_date 2022-02-05|watch_date 2022-02-05|received_dttm 2022-02-05 17:05:08|entry_dttm 2022-02-05 17:07:14|dispatch_dttm 2022-02-05 17:07:35|response_dttm 2022-02-05 17:07:41|call_final_disposition Code 2 Transport|available_dttm 2022-02-05T18:28:30.000|address CESAR CHAVEZ ST/POTRERO AV|city San Francisco|zipcode_of_incident 94110.0|battalion B10|station_area 9.0|box 2626.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 10.0|supervisor_district 9|neighborhoods_analysis_boundaries Bernal H|rowid 220362332-79|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-05 17:13:25|transport_dttm 2022-02-05 17:30:41|hospital_dttm 2022-02-05 17:45:55",als_unit True,0.28073954582214355,False
1262_34,Is there a paramedic in this unit?,True,"call_number 220362332|unit_id 79|incident_number 22017010|call_type Medical Incident|call_date 2022-02-05|watch_date 2022-02-05|received_dttm 2022-02-05 17:05:08|entry_dttm 2022-02-05 17:07:14|dispatch_dttm 2022-02-05 17:07:35|response_dttm 2022-02-05 17:07:41|call_final_disposition Code 2 Transport|available_dttm 2022-02-05T18:28:30.000|address CESAR CHAVEZ ST/POTRERO AV|city San Francisco|zipcode_of_incident 94110.0|battalion B10|station_area 9.0|box 2626.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 10.0|supervisor_district 9|neighborhoods_analysis_boundaries Bernal H|rowid 220362332-79|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-05 17:13:25|transport_dttm 2022-02-05 17:30:41|hospital_dttm 2022-02-05 17:45:55",unit_type MEDIC,0.12844470143318176,False
1262_35,How many alarms?,1,"call_number 220362332|unit_id 79|incident_number 22017010|call_type Medical Incident|call_date 2022-02-05|watch_date 2022-02-05|received_dttm 2022-02-05 17:05:08|entry_dttm 2022-02-05 17:07:14|dispatch_dttm 2022-02-05 17:07:35|response_dttm 2022-02-05 17:07:41|call_final_disposition Code 2 Transport|available_dttm 2022-02-05T18:28:30.000|address CESAR CHAVEZ ST/POTRERO AV|city San Francisco|zipcode_of_incident 94110.0|battalion B10|station_area 9.0|box 2626.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 10.0|supervisor_district 9|neighborhoods_analysis_boundaries Bernal H|rowid 220362332-79|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-05 17:13:25|transport_dttm 2022-02-05 17:30:41|hospital_dttm 2022-02-05 17:45:55",1,0.5252010226249695,True
1262_36,Number of alarms?,1,"call_number 220362332|unit_id 79|incident_number 22017010|call_type Medical Incident|call_date 2022-02-05|watch_date 2022-02-05|received_dttm 2022-02-05 17:05:08|entry_dttm 2022-02-05 17:07:14|dispatch_dttm 2022-02-05 17:07:35|response_dttm 2022-02-05 17:07:41|call_final_disposition Code 2 Transport|available_dttm 2022-02-05T18:28:30.000|address CESAR CHAVEZ ST/POTRERO AV|city San Francisco|zipcode_of_incident 94110.0|battalion B10|station_area 9.0|box 2626.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 10.0|supervisor_district 9|neighborhoods_analysis_boundaries Bernal H|rowid 220362332-79|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-05 17:13:25|transport_dttm 2022-02-05 17:30:41|hospital_dttm 2022-02-05 17:45:55",1,0.6911583542823792,True
1262_37,What type of unit?,MEDIC,"call_number 220362332|unit_id 79|incident_number 22017010|call_type Medical Incident|call_date 2022-02-05|watch_date 2022-02-05|received_dttm 2022-02-05 17:05:08|entry_dttm 2022-02-05 17:07:14|dispatch_dttm 2022-02-05 17:07:35|response_dttm 2022-02-05 17:07:41|call_final_disposition Code 2 Transport|available_dttm 2022-02-05T18:28:30.000|address CESAR CHAVEZ ST/POTRERO AV|city San Francisco|zipcode_of_incident 94110.0|battalion B10|station_area 9.0|box 2626.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 10.0|supervisor_district 9|neighborhoods_analysis_boundaries Bernal H|rowid 220362332-79|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-05 17:13:25|transport_dttm 2022-02-05 17:30:41|hospital_dttm 2022-02-05 17:45:55",MEDIC,0.9458194375038147,True
1262_38,What sequence number?,2,"call_number 220362332|unit_id 79|incident_number 22017010|call_type Medical Incident|call_date 2022-02-05|watch_date 2022-02-05|received_dttm 2022-02-05 17:05:08|entry_dttm 2022-02-05 17:07:14|dispatch_dttm 2022-02-05 17:07:35|response_dttm 2022-02-05 17:07:41|call_final_disposition Code 2 Transport|available_dttm 2022-02-05T18:28:30.000|address CESAR CHAVEZ ST/POTRERO AV|city San Francisco|zipcode_of_incident 94110.0|battalion B10|station_area 9.0|box 2626.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 10.0|supervisor_district 9|neighborhoods_analysis_boundaries Bernal H|rowid 220362332-79|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-05 17:13:25|transport_dttm 2022-02-05 17:30:41|hospital_dttm 2022-02-05 17:45:55",220362332,0.05827539786696434,False
1262_39,What time did they arrive at the hospital?,2022-02-05 17:45:55,"call_number 220362332|unit_id 79|incident_number 22017010|call_type Medical Incident|call_date 2022-02-05|watch_date 2022-02-05|received_dttm 2022-02-05 17:05:08|entry_dttm 2022-02-05 17:07:14|dispatch_dttm 2022-02-05 17:07:35|response_dttm 2022-02-05 17:07:41|call_final_disposition Code 2 Transport|available_dttm 2022-02-05T18:28:30.000|address CESAR CHAVEZ ST/POTRERO AV|city San Francisco|zipcode_of_incident 94110.0|battalion B10|station_area 9.0|box 2626.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 10.0|supervisor_district 9|neighborhoods_analysis_boundaries Bernal H|rowid 220362332-79|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-05 17:13:25|transport_dttm 2022-02-05 17:30:41|hospital_dttm 2022-02-05 17:45:55",17:45:55,0.8096444010734558,True
3844_0,What is the call number?,220393224,"call_number 220393224|unit_id 95|incident_number 22018471|call_type Medical Incident|call_date 2022-02-08|watch_date 2022-02-08|received_dttm 2022-02-08 20:12:28|entry_dttm 2022-02-08 20:12:59|dispatch_dttm 2022-02-08 20:13:20|response_dttm 2022-02-08 20:13:28|call_final_disposition Code 2 Transport|available_dttm 2022-02-08T22:16:39.000|address 5600 Block of 3RD ST|city San Francisco|zipcode_of_incident 94124.0|battalion B10|station_area 17.0|box 6537.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 10|supervisor_district 10|neighborhoods_analysis_boundaries Bayview |rowid 220393224-95|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-08 20:27:31|transport_dttm 2022-02-08 20:32:02|hospital_dttm 2022-02-08 21:02:34",220393224,0.9792442917823792,True
3844_1,What call number?,220393224,"call_number 220393224|unit_id 95|incident_number 22018471|call_type Medical Incident|call_date 2022-02-08|watch_date 2022-02-08|received_dttm 2022-02-08 20:12:28|entry_dttm 2022-02-08 20:12:59|dispatch_dttm 2022-02-08 20:13:20|response_dttm 2022-02-08 20:13:28|call_final_disposition Code 2 Transport|available_dttm 2022-02-08T22:16:39.000|address 5600 Block of 3RD ST|city San Francisco|zipcode_of_incident 94124.0|battalion B10|station_area 17.0|box 6537.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 10|supervisor_district 10|neighborhoods_analysis_boundaries Bayview |rowid 220393224-95|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-08 20:27:31|transport_dttm 2022-02-08 20:32:02|hospital_dttm 2022-02-08 21:02:34",220393224,0.9891266226768494,True
3844_2,Which unit is assigned?,95,"call_number 220393224|unit_id 95|incident_number 22018471|call_type Medical Incident|call_date 2022-02-08|watch_date 2022-02-08|received_dttm 2022-02-08 20:12:28|entry_dttm 2022-02-08 20:12:59|dispatch_dttm 2022-02-08 20:13:20|response_dttm 2022-02-08 20:13:28|call_final_disposition Code 2 Transport|available_dttm 2022-02-08T22:16:39.000|address 5600 Block of 3RD ST|city San Francisco|zipcode_of_incident 94124.0|battalion B10|station_area 17.0|box 6537.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 10|supervisor_district 10|neighborhoods_analysis_boundaries Bayview |rowid 220393224-95|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-08 20:27:31|transport_dttm 2022-02-08 20:32:02|hospital_dttm 2022-02-08 21:02:34",unit_id 95,0.8714688420295715,False
3844_3,What unit is it?,95,"call_number 220393224|unit_id 95|incident_number 22018471|call_type Medical Incident|call_date 2022-02-08|watch_date 2022-02-08|received_dttm 2022-02-08 20:12:28|entry_dttm 2022-02-08 20:12:59|dispatch_dttm 2022-02-08 20:13:20|response_dttm 2022-02-08 20:13:28|call_final_disposition Code 2 Transport|available_dttm 2022-02-08T22:16:39.000|address 5600 Block of 3RD ST|city San Francisco|zipcode_of_incident 94124.0|battalion B10|station_area 17.0|box 6537.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 10|supervisor_district 10|neighborhoods_analysis_boundaries Bayview |rowid 220393224-95|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-08 20:27:31|transport_dttm 2022-02-08 20:32:02|hospital_dttm 2022-02-08 21:02:34",unit_id 95,0.8596062064170837,False
3844_4,What is the incident number?,22018471,"call_number 220393224|unit_id 95|incident_number 22018471|call_type Medical Incident|call_date 2022-02-08|watch_date 2022-02-08|received_dttm 2022-02-08 20:12:28|entry_dttm 2022-02-08 20:12:59|dispatch_dttm 2022-02-08 20:13:20|response_dttm 2022-02-08 20:13:28|call_final_disposition Code 2 Transport|available_dttm 2022-02-08T22:16:39.000|address 5600 Block of 3RD ST|city San Francisco|zipcode_of_incident 94124.0|battalion B10|station_area 17.0|box 6537.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 10|supervisor_district 10|neighborhoods_analysis_boundaries Bayview |rowid 220393224-95|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-08 20:27:31|transport_dttm 2022-02-08 20:32:02|hospital_dttm 2022-02-08 21:02:34",22018471,0.9457300901412964,True
3844_5,What incident?,22018471,"call_number 220393224|unit_id 95|incident_number 22018471|call_type Medical Incident|call_date 2022-02-08|watch_date 2022-02-08|received_dttm 2022-02-08 20:12:28|entry_dttm 2022-02-08 20:12:59|dispatch_dttm 2022-02-08 20:13:20|response_dttm 2022-02-08 20:13:28|call_final_disposition Code 2 Transport|available_dttm 2022-02-08T22:16:39.000|address 5600 Block of 3RD ST|city San Francisco|zipcode_of_incident 94124.0|battalion B10|station_area 17.0|box 6537.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 10|supervisor_district 10|neighborhoods_analysis_boundaries Bayview |rowid 220393224-95|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-08 20:27:31|transport_dttm 2022-02-08 20:32:02|hospital_dttm 2022-02-08 21:02:34",22018471|call_type Medical Incident,0.188532292842865,False
