q_index,question,answers,sentence,ml_answer,ml_score,score
5593_30,Which area?,"['3.0', '2', '6']","call_number 220413282|unit_id BLS803|incident_number 22019463|call_type Medical Incident|call_date 2022-02-10|watch_date 2022-02-10|received_dttm 2022-02-10 21:03:10|entry_dttm 2022-02-10 21:04:35|dispatch_dttm 2022-02-10 21:04:46|response_dttm 2022-02-10 21:05:10|call_final_disposition Code 2 Transport|available_dttm 2022-02-10T22:12:58.000|address 400 Block of ELLIS ST|city San Francisco|zipcode_of_incident 94102.0|battalion B03|station_area 3.0|box 1461.0|original_priority 2|priority 2|final_priority 2|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type CHIEF|unit_sequence_in_call_dispatch 1|fire_prevention_district 2|supervisor_district 6|neighborhoods_analysis_boundaries Tenderlo|rowid 220413282-BLS803|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-10 21:09:05|transport_dttm 2022-02-10 21:27:03|hospital_dttm 2022-02-10 21:35:18",San Francisco,9.415408567292616e-05,False
5593_31,What jurisiction?,"['3.0', '2', '6']","call_number 220413282|unit_id BLS803|incident_number 22019463|call_type Medical Incident|call_date 2022-02-10|watch_date 2022-02-10|received_dttm 2022-02-10 21:03:10|entry_dttm 2022-02-10 21:04:35|dispatch_dttm 2022-02-10 21:04:46|response_dttm 2022-02-10 21:05:10|call_final_disposition Code 2 Transport|available_dttm 2022-02-10T22:12:58.000|address 400 Block of ELLIS ST|city San Francisco|zipcode_of_incident 94102.0|battalion B03|station_area 3.0|box 1461.0|original_priority 2|priority 2|final_priority 2|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type CHIEF|unit_sequence_in_call_dispatch 1|fire_prevention_district 2|supervisor_district 6|neighborhoods_analysis_boundaries Tenderlo|rowid 220413282-BLS803|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-10 21:09:05|transport_dttm 2022-02-10 21:27:03|hospital_dttm 2022-02-10 21:35:18",Medical,3.704824484884739e-05,False
5593_32,What priroty?,2,"call_number 220413282|unit_id BLS803|incident_number 22019463|call_type Medical Incident|call_date 2022-02-10|watch_date 2022-02-10|received_dttm 2022-02-10 21:03:10|entry_dttm 2022-02-10 21:04:35|dispatch_dttm 2022-02-10 21:04:46|response_dttm 2022-02-10 21:05:10|call_final_disposition Code 2 Transport|available_dttm 2022-02-10T22:12:58.000|address 400 Block of ELLIS ST|city San Francisco|zipcode_of_incident 94102.0|battalion B03|station_area 3.0|box 1461.0|original_priority 2|priority 2|final_priority 2|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type CHIEF|unit_sequence_in_call_dispatch 1|fire_prevention_district 2|supervisor_district 6|neighborhoods_analysis_boundaries Tenderlo|rowid 220413282-BLS803|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-10 21:09:05|transport_dttm 2022-02-10 21:27:03|hospital_dttm 2022-02-10 21:35:18",call_type_group Potentially Life-Threateni,1.4795414244872518e-05,False
5593_33,Does this unit includes ALS (Advance Life Support) resources?,False,"call_number 220413282|unit_id BLS803|incident_number 22019463|call_type Medical Incident|call_date 2022-02-10|watch_date 2022-02-10|received_dttm 2022-02-10 21:03:10|entry_dttm 2022-02-10 21:04:35|dispatch_dttm 2022-02-10 21:04:46|response_dttm 2022-02-10 21:05:10|call_final_disposition Code 2 Transport|available_dttm 2022-02-10T22:12:58.000|address 400 Block of ELLIS ST|city San Francisco|zipcode_of_incident 94102.0|battalion B03|station_area 3.0|box 1461.0|original_priority 2|priority 2|final_priority 2|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type CHIEF|unit_sequence_in_call_dispatch 1|fire_prevention_district 2|supervisor_district 6|neighborhoods_analysis_boundaries Tenderlo|rowid 220413282-BLS803|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-10 21:09:05|transport_dttm 2022-02-10 21:27:03|hospital_dttm 2022-02-10 21:35:18",False,0.0667145848274231,True
5593_34,Is there a paramedic in this unit?,False,"call_number 220413282|unit_id BLS803|incident_number 22019463|call_type Medical Incident|call_date 2022-02-10|watch_date 2022-02-10|received_dttm 2022-02-10 21:03:10|entry_dttm 2022-02-10 21:04:35|dispatch_dttm 2022-02-10 21:04:46|response_dttm 2022-02-10 21:05:10|call_final_disposition Code 2 Transport|available_dttm 2022-02-10T22:12:58.000|address 400 Block of ELLIS ST|city San Francisco|zipcode_of_incident 94102.0|battalion B03|station_area 3.0|box 1461.0|original_priority 2|priority 2|final_priority 2|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type CHIEF|unit_sequence_in_call_dispatch 1|fire_prevention_district 2|supervisor_district 6|neighborhoods_analysis_boundaries Tenderlo|rowid 220413282-BLS803|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-10 21:09:05|transport_dttm 2022-02-10 21:27:03|hospital_dttm 2022-02-10 21:35:18",hospital_dttm,0.04938456788659096,False
5593_35,How many alarms?,1,"call_number 220413282|unit_id BLS803|incident_number 22019463|call_type Medical Incident|call_date 2022-02-10|watch_date 2022-02-10|received_dttm 2022-02-10 21:03:10|entry_dttm 2022-02-10 21:04:35|dispatch_dttm 2022-02-10 21:04:46|response_dttm 2022-02-10 21:05:10|call_final_disposition Code 2 Transport|available_dttm 2022-02-10T22:12:58.000|address 400 Block of ELLIS ST|city San Francisco|zipcode_of_incident 94102.0|battalion B03|station_area 3.0|box 1461.0|original_priority 2|priority 2|final_priority 2|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type CHIEF|unit_sequence_in_call_dispatch 1|fire_prevention_district 2|supervisor_district 6|neighborhoods_analysis_boundaries Tenderlo|rowid 220413282-BLS803|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-10 21:09:05|transport_dttm 2022-02-10 21:27:03|hospital_dttm 2022-02-10 21:35:18",1,0.016937969252467155,True
5593_36,Number of alarms?,1,"call_number 220413282|unit_id BLS803|incident_number 22019463|call_type Medical Incident|call_date 2022-02-10|watch_date 2022-02-10|received_dttm 2022-02-10 21:03:10|entry_dttm 2022-02-10 21:04:35|dispatch_dttm 2022-02-10 21:04:46|response_dttm 2022-02-10 21:05:10|call_final_disposition Code 2 Transport|available_dttm 2022-02-10T22:12:58.000|address 400 Block of ELLIS ST|city San Francisco|zipcode_of_incident 94102.0|battalion B03|station_area 3.0|box 1461.0|original_priority 2|priority 2|final_priority 2|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type CHIEF|unit_sequence_in_call_dispatch 1|fire_prevention_district 2|supervisor_district 6|neighborhoods_analysis_boundaries Tenderlo|rowid 220413282-BLS803|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-10 21:09:05|transport_dttm 2022-02-10 21:27:03|hospital_dttm 2022-02-10 21:35:18",1,0.29021328687667847,True
5593_37,What type of unit?,CHIEF,"call_number 220413282|unit_id BLS803|incident_number 22019463|call_type Medical Incident|call_date 2022-02-10|watch_date 2022-02-10|received_dttm 2022-02-10 21:03:10|entry_dttm 2022-02-10 21:04:35|dispatch_dttm 2022-02-10 21:04:46|response_dttm 2022-02-10 21:05:10|call_final_disposition Code 2 Transport|available_dttm 2022-02-10T22:12:58.000|address 400 Block of ELLIS ST|city San Francisco|zipcode_of_incident 94102.0|battalion B03|station_area 3.0|box 1461.0|original_priority 2|priority 2|final_priority 2|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type CHIEF|unit_sequence_in_call_dispatch 1|fire_prevention_district 2|supervisor_district 6|neighborhoods_analysis_boundaries Tenderlo|rowid 220413282-BLS803|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-10 21:09:05|transport_dttm 2022-02-10 21:27:03|hospital_dttm 2022-02-10 21:35:18",False,0.0006087764631956816,False
5593_38,What sequence number?,1,"call_number 220413282|unit_id BLS803|incident_number 22019463|call_type Medical Incident|call_date 2022-02-10|watch_date 2022-02-10|received_dttm 2022-02-10 21:03:10|entry_dttm 2022-02-10 21:04:35|dispatch_dttm 2022-02-10 21:04:46|response_dttm 2022-02-10 21:05:10|call_final_disposition Code 2 Transport|available_dttm 2022-02-10T22:12:58.000|address 400 Block of ELLIS ST|city San Francisco|zipcode_of_incident 94102.0|battalion B03|station_area 3.0|box 1461.0|original_priority 2|priority 2|final_priority 2|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type CHIEF|unit_sequence_in_call_dispatch 1|fire_prevention_district 2|supervisor_district 6|neighborhoods_analysis_boundaries Tenderlo|rowid 220413282-BLS803|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-10 21:09:05|transport_dttm 2022-02-10 21:27:03|hospital_dttm 2022-02-10 21:35:18",call_number 220413282,0.00010715043026721105,False
5593_39,What time did they arrive at the hospital?,2022-02-10 21:35:18,"call_number 220413282|unit_id BLS803|incident_number 22019463|call_type Medical Incident|call_date 2022-02-10|watch_date 2022-02-10|received_dttm 2022-02-10 21:03:10|entry_dttm 2022-02-10 21:04:35|dispatch_dttm 2022-02-10 21:04:46|response_dttm 2022-02-10 21:05:10|call_final_disposition Code 2 Transport|available_dttm 2022-02-10T22:12:58.000|address 400 Block of ELLIS ST|city San Francisco|zipcode_of_incident 94102.0|battalion B03|station_area 3.0|box 1461.0|original_priority 2|priority 2|final_priority 2|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type CHIEF|unit_sequence_in_call_dispatch 1|fire_prevention_district 2|supervisor_district 6|neighborhoods_analysis_boundaries Tenderlo|rowid 220413282-BLS803|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-10 21:09:05|transport_dttm 2022-02-10 21:27:03|hospital_dttm 2022-02-10 21:35:18",21:35:18,0.017785733565688133,True
3538_0,What is the call number?,220380764,"call_number 220380764|unit_id KM111|incident_number 22017714|call_type Medical Incident|call_date 2022-02-07|watch_date 2022-02-07|received_dttm 2022-02-07 09:26:47|entry_dttm 2022-02-07 09:27:27|dispatch_dttm 2022-02-07 09:27:41|response_dttm 2022-02-07 09:28:23|call_final_disposition Code 2 Transport|available_dttm 2022-02-07T10:59:55.000|address 100 Block of 6TH ST|city San Francisco|zipcode_of_incident 94103.0|battalion B03|station_area 1.0|box 2251.0|original_priority 3|priority 3|final_priority 3|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type PRIVATE|unit_sequence_in_call_dispatch 2|fire_prevention_district 3|supervisor_district 6|neighborhoods_analysis_boundaries South of|rowid 220380764-KM111|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-07 09:34:25|transport_dttm 2022-02-07 10:01:05|hospital_dttm 2022-02-07 10:18:07",220380764,0.8296781182289124,True
3538_1,What call number?,220380764,"call_number 220380764|unit_id KM111|incident_number 22017714|call_type Medical Incident|call_date 2022-02-07|watch_date 2022-02-07|received_dttm 2022-02-07 09:26:47|entry_dttm 2022-02-07 09:27:27|dispatch_dttm 2022-02-07 09:27:41|response_dttm 2022-02-07 09:28:23|call_final_disposition Code 2 Transport|available_dttm 2022-02-07T10:59:55.000|address 100 Block of 6TH ST|city San Francisco|zipcode_of_incident 94103.0|battalion B03|station_area 1.0|box 2251.0|original_priority 3|priority 3|final_priority 3|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type PRIVATE|unit_sequence_in_call_dispatch 2|fire_prevention_district 3|supervisor_district 6|neighborhoods_analysis_boundaries South of|rowid 220380764-KM111|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-07 09:34:25|transport_dttm 2022-02-07 10:01:05|hospital_dttm 2022-02-07 10:18:07",220380764,0.2716168165206909,True
3538_2,Which unit is assigned?,KM111,"call_number 220380764|unit_id KM111|incident_number 22017714|call_type Medical Incident|call_date 2022-02-07|watch_date 2022-02-07|received_dttm 2022-02-07 09:26:47|entry_dttm 2022-02-07 09:27:27|dispatch_dttm 2022-02-07 09:27:41|response_dttm 2022-02-07 09:28:23|call_final_disposition Code 2 Transport|available_dttm 2022-02-07T10:59:55.000|address 100 Block of 6TH ST|city San Francisco|zipcode_of_incident 94103.0|battalion B03|station_area 1.0|box 2251.0|original_priority 3|priority 3|final_priority 3|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type PRIVATE|unit_sequence_in_call_dispatch 2|fire_prevention_district 3|supervisor_district 6|neighborhoods_analysis_boundaries South of|rowid 220380764-KM111|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-07 09:34:25|transport_dttm 2022-02-07 10:01:05|hospital_dttm 2022-02-07 10:18:07",KM111,0.003108783159404993,True
3538_3,What unit is it?,KM111,"call_number 220380764|unit_id KM111|incident_number 22017714|call_type Medical Incident|call_date 2022-02-07|watch_date 2022-02-07|received_dttm 2022-02-07 09:26:47|entry_dttm 2022-02-07 09:27:27|dispatch_dttm 2022-02-07 09:27:41|response_dttm 2022-02-07 09:28:23|call_final_disposition Code 2 Transport|available_dttm 2022-02-07T10:59:55.000|address 100 Block of 6TH ST|city San Francisco|zipcode_of_incident 94103.0|battalion B03|station_area 1.0|box 2251.0|original_priority 3|priority 3|final_priority 3|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type PRIVATE|unit_sequence_in_call_dispatch 2|fire_prevention_district 3|supervisor_district 6|neighborhoods_analysis_boundaries South of|rowid 220380764-KM111|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-07 09:34:25|transport_dttm 2022-02-07 10:01:05|hospital_dttm 2022-02-07 10:18:07",KM111,0.15777400135993958,True
3538_4,What is the incident number?,22017714,"call_number 220380764|unit_id KM111|incident_number 22017714|call_type Medical Incident|call_date 2022-02-07|watch_date 2022-02-07|received_dttm 2022-02-07 09:26:47|entry_dttm 2022-02-07 09:27:27|dispatch_dttm 2022-02-07 09:27:41|response_dttm 2022-02-07 09:28:23|call_final_disposition Code 2 Transport|available_dttm 2022-02-07T10:59:55.000|address 100 Block of 6TH ST|city San Francisco|zipcode_of_incident 94103.0|battalion B03|station_area 1.0|box 2251.0|original_priority 3|priority 3|final_priority 3|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type PRIVATE|unit_sequence_in_call_dispatch 2|fire_prevention_district 3|supervisor_district 6|neighborhoods_analysis_boundaries South of|rowid 220380764-KM111|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-07 09:34:25|transport_dttm 2022-02-07 10:01:05|hospital_dttm 2022-02-07 10:18:07",22017714,0.8251373767852783,True
3538_5,What incident?,22017714,"call_number 220380764|unit_id KM111|incident_number 22017714|call_type Medical Incident|call_date 2022-02-07|watch_date 2022-02-07|received_dttm 2022-02-07 09:26:47|entry_dttm 2022-02-07 09:27:27|dispatch_dttm 2022-02-07 09:27:41|response_dttm 2022-02-07 09:28:23|call_final_disposition Code 2 Transport|available_dttm 2022-02-07T10:59:55.000|address 100 Block of 6TH ST|city San Francisco|zipcode_of_incident 94103.0|battalion B03|station_area 1.0|box 2251.0|original_priority 3|priority 3|final_priority 3|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type PRIVATE|unit_sequence_in_call_dispatch 2|fire_prevention_district 3|supervisor_district 6|neighborhoods_analysis_boundaries South of|rowid 220380764-KM111|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-07 09:34:25|transport_dttm 2022-02-07 10:01:05|hospital_dttm 2022-02-07 10:18:07",Medical,0.004366504959762096,False
3538_6,What type of incident is it?,"['Medical Incident', 'Potentially Life-Threatening']","call_number 220380764|unit_id KM111|incident_number 22017714|call_type Medical Incident|call_date 2022-02-07|watch_date 2022-02-07|received_dttm 2022-02-07 09:26:47|entry_dttm 2022-02-07 09:27:27|dispatch_dttm 2022-02-07 09:27:41|response_dttm 2022-02-07 09:28:23|call_final_disposition Code 2 Transport|available_dttm 2022-02-07T10:59:55.000|address 100 Block of 6TH ST|city San Francisco|zipcode_of_incident 94103.0|battalion B03|station_area 1.0|box 2251.0|original_priority 3|priority 3|final_priority 3|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type PRIVATE|unit_sequence_in_call_dispatch 2|fire_prevention_district 3|supervisor_district 6|neighborhoods_analysis_boundaries South of|rowid 220380764-KM111|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-07 09:34:25|transport_dttm 2022-02-07 10:01:05|hospital_dttm 2022-02-07 10:18:07",Medical,0.42180079221725464,False
3538_7,What call type?,"['Medical Incident', 'Potentially Life-Threatening']","call_number 220380764|unit_id KM111|incident_number 22017714|call_type Medical Incident|call_date 2022-02-07|watch_date 2022-02-07|received_dttm 2022-02-07 09:26:47|entry_dttm 2022-02-07 09:27:27|dispatch_dttm 2022-02-07 09:27:41|response_dttm 2022-02-07 09:28:23|call_final_disposition Code 2 Transport|available_dttm 2022-02-07T10:59:55.000|address 100 Block of 6TH ST|city San Francisco|zipcode_of_incident 94103.0|battalion B03|station_area 1.0|box 2251.0|original_priority 3|priority 3|final_priority 3|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type PRIVATE|unit_sequence_in_call_dispatch 2|fire_prevention_district 3|supervisor_district 6|neighborhoods_analysis_boundaries South of|rowid 220380764-KM111|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-07 09:34:25|transport_dttm 2022-02-07 10:01:05|hospital_dttm 2022-02-07 10:18:07",Medical Incident,0.41263940930366516,True
3538_8,What is the reason for the call?,"['Medical Incident', 'Potentially Life-Threatening']","call_number 220380764|unit_id KM111|incident_number 22017714|call_type Medical Incident|call_date 2022-02-07|watch_date 2022-02-07|received_dttm 2022-02-07 09:26:47|entry_dttm 2022-02-07 09:27:27|dispatch_dttm 2022-02-07 09:27:41|response_dttm 2022-02-07 09:28:23|call_final_disposition Code 2 Transport|available_dttm 2022-02-07T10:59:55.000|address 100 Block of 6TH ST|city San Francisco|zipcode_of_incident 94103.0|battalion B03|station_area 1.0|box 2251.0|original_priority 3|priority 3|final_priority 3|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type PRIVATE|unit_sequence_in_call_dispatch 2|fire_prevention_district 3|supervisor_district 6|neighborhoods_analysis_boundaries South of|rowid 220380764-KM111|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-07 09:34:25|transport_dttm 2022-02-07 10:01:05|hospital_dttm 2022-02-07 10:18:07",Medical Incident,0.08166024833917618,True
3538_9,When was the call recieved?,2022-02-07,"call_number 220380764|unit_id KM111|incident_number 22017714|call_type Medical Incident|call_date 2022-02-07|watch_date 2022-02-07|received_dttm 2022-02-07 09:26:47|entry_dttm 2022-02-07 09:27:27|dispatch_dttm 2022-02-07 09:27:41|response_dttm 2022-02-07 09:28:23|call_final_disposition Code 2 Transport|available_dttm 2022-02-07T10:59:55.000|address 100 Block of 6TH ST|city San Francisco|zipcode_of_incident 94103.0|battalion B03|station_area 1.0|box 2251.0|original_priority 3|priority 3|final_priority 3|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type PRIVATE|unit_sequence_in_call_dispatch 2|fire_prevention_district 3|supervisor_district 6|neighborhoods_analysis_boundaries South of|rowid 220380764-KM111|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-07 09:34:25|transport_dttm 2022-02-07 10:01:05|hospital_dttm 2022-02-07 10:18:07",2022-02-07,0.33220577239990234,True
3538_10,When was it reported?,2022-02-07,"call_number 220380764|unit_id KM111|incident_number 22017714|call_type Medical Incident|call_date 2022-02-07|watch_date 2022-02-07|received_dttm 2022-02-07 09:26:47|entry_dttm 2022-02-07 09:27:27|dispatch_dttm 2022-02-07 09:27:41|response_dttm 2022-02-07 09:28:23|call_final_disposition Code 2 Transport|available_dttm 2022-02-07T10:59:55.000|address 100 Block of 6TH ST|city San Francisco|zipcode_of_incident 94103.0|battalion B03|station_area 1.0|box 2251.0|original_priority 3|priority 3|final_priority 3|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type PRIVATE|unit_sequence_in_call_dispatch 2|fire_prevention_district 3|supervisor_district 6|neighborhoods_analysis_boundaries South of|rowid 220380764-KM111|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-07 09:34:25|transport_dttm 2022-02-07 10:01:05|hospital_dttm 2022-02-07 10:18:07",2022-02-07,0.006086484994739294,True
3538_11,When was the incident submitted?,2022-02-07 09:27:27,"call_number 220380764|unit_id KM111|incident_number 22017714|call_type Medical Incident|call_date 2022-02-07|watch_date 2022-02-07|received_dttm 2022-02-07 09:26:47|entry_dttm 2022-02-07 09:27:27|dispatch_dttm 2022-02-07 09:27:41|response_dttm 2022-02-07 09:28:23|call_final_disposition Code 2 Transport|available_dttm 2022-02-07T10:59:55.000|address 100 Block of 6TH ST|city San Francisco|zipcode_of_incident 94103.0|battalion B03|station_area 1.0|box 2251.0|original_priority 3|priority 3|final_priority 3|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type PRIVATE|unit_sequence_in_call_dispatch 2|fire_prevention_district 3|supervisor_district 6|neighborhoods_analysis_boundaries South of|rowid 220380764-KM111|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-07 09:34:25|transport_dttm 2022-02-07 10:01:05|hospital_dttm 2022-02-07 10:18:07",2022-02-07,0.5068209767341614,True
3538_12,When did the dispatcher submit the task?,2022-02-07 09:27:27,"call_number 220380764|unit_id KM111|incident_number 22017714|call_type Medical Incident|call_date 2022-02-07|watch_date 2022-02-07|received_dttm 2022-02-07 09:26:47|entry_dttm 2022-02-07 09:27:27|dispatch_dttm 2022-02-07 09:27:41|response_dttm 2022-02-07 09:28:23|call_final_disposition Code 2 Transport|available_dttm 2022-02-07T10:59:55.000|address 100 Block of 6TH ST|city San Francisco|zipcode_of_incident 94103.0|battalion B03|station_area 1.0|box 2251.0|original_priority 3|priority 3|final_priority 3|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type PRIVATE|unit_sequence_in_call_dispatch 2|fire_prevention_district 3|supervisor_district 6|neighborhoods_analysis_boundaries South of|rowid 220380764-KM111|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-07 09:34:25|transport_dttm 2022-02-07 10:01:05|hospital_dttm 2022-02-07 10:18:07",2022-02-07,0.1596360206604004,True
3538_13,When did they respond?,2022-02-07 09:28:23,"call_number 220380764|unit_id KM111|incident_number 22017714|call_type Medical Incident|call_date 2022-02-07|watch_date 2022-02-07|received_dttm 2022-02-07 09:26:47|entry_dttm 2022-02-07 09:27:27|dispatch_dttm 2022-02-07 09:27:41|response_dttm 2022-02-07 09:28:23|call_final_disposition Code 2 Transport|available_dttm 2022-02-07T10:59:55.000|address 100 Block of 6TH ST|city San Francisco|zipcode_of_incident 94103.0|battalion B03|station_area 1.0|box 2251.0|original_priority 3|priority 3|final_priority 3|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type PRIVATE|unit_sequence_in_call_dispatch 2|fire_prevention_district 3|supervisor_district 6|neighborhoods_analysis_boundaries South of|rowid 220380764-KM111|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-07 09:34:25|transport_dttm 2022-02-07 10:01:05|hospital_dttm 2022-02-07 10:18:07",2022-02-07,0.2576952576637268,True
3538_14,When did the unit acknowledge they were on route?,2022-02-07 09:28:23,"call_number 220380764|unit_id KM111|incident_number 22017714|call_type Medical Incident|call_date 2022-02-07|watch_date 2022-02-07|received_dttm 2022-02-07 09:26:47|entry_dttm 2022-02-07 09:27:27|dispatch_dttm 2022-02-07 09:27:41|response_dttm 2022-02-07 09:28:23|call_final_disposition Code 2 Transport|available_dttm 2022-02-07T10:59:55.000|address 100 Block of 6TH ST|city San Francisco|zipcode_of_incident 94103.0|battalion B03|station_area 1.0|box 2251.0|original_priority 3|priority 3|final_priority 3|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type PRIVATE|unit_sequence_in_call_dispatch 2|fire_prevention_district 3|supervisor_district 6|neighborhoods_analysis_boundaries South of|rowid 220380764-KM111|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-07 09:34:25|transport_dttm 2022-02-07 10:01:05|hospital_dttm 2022-02-07 10:18:07",2022-02-07,0.0006484328187070787,True
3538_15,When did they arrive on scene?,2022-02-07 09:34:25,"call_number 220380764|unit_id KM111|incident_number 22017714|call_type Medical Incident|call_date 2022-02-07|watch_date 2022-02-07|received_dttm 2022-02-07 09:26:47|entry_dttm 2022-02-07 09:27:27|dispatch_dttm 2022-02-07 09:27:41|response_dttm 2022-02-07 09:28:23|call_final_disposition Code 2 Transport|available_dttm 2022-02-07T10:59:55.000|address 100 Block of 6TH ST|city San Francisco|zipcode_of_incident 94103.0|battalion B03|station_area 1.0|box 2251.0|original_priority 3|priority 3|final_priority 3|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type PRIVATE|unit_sequence_in_call_dispatch 2|fire_prevention_district 3|supervisor_district 6|neighborhoods_analysis_boundaries South of|rowid 220380764-KM111|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-07 09:34:25|transport_dttm 2022-02-07 10:01:05|hospital_dttm 2022-02-07 10:18:07",2022-02-07,0.3347570300102234,True
3538_16,When did they arrive?,2022-02-07 09:34:25,"call_number 220380764|unit_id KM111|incident_number 22017714|call_type Medical Incident|call_date 2022-02-07|watch_date 2022-02-07|received_dttm 2022-02-07 09:26:47|entry_dttm 2022-02-07 09:27:27|dispatch_dttm 2022-02-07 09:27:41|response_dttm 2022-02-07 09:28:23|call_final_disposition Code 2 Transport|available_dttm 2022-02-07T10:59:55.000|address 100 Block of 6TH ST|city San Francisco|zipcode_of_incident 94103.0|battalion B03|station_area 1.0|box 2251.0|original_priority 3|priority 3|final_priority 3|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type PRIVATE|unit_sequence_in_call_dispatch 2|fire_prevention_district 3|supervisor_district 6|neighborhoods_analysis_boundaries South of|rowid 220380764-KM111|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-07 09:34:25|transport_dttm 2022-02-07 10:01:05|hospital_dttm 2022-02-07 10:18:07",2022-02-07,0.04899433255195618,True
3538_17,When did they get there?,2022-02-07 09:34:25,"call_number 220380764|unit_id KM111|incident_number 22017714|call_type Medical Incident|call_date 2022-02-07|watch_date 2022-02-07|received_dttm 2022-02-07 09:26:47|entry_dttm 2022-02-07 09:27:27|dispatch_dttm 2022-02-07 09:27:41|response_dttm 2022-02-07 09:28:23|call_final_disposition Code 2 Transport|available_dttm 2022-02-07T10:59:55.000|address 100 Block of 6TH ST|city San Francisco|zipcode_of_incident 94103.0|battalion B03|station_area 1.0|box 2251.0|original_priority 3|priority 3|final_priority 3|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type PRIVATE|unit_sequence_in_call_dispatch 2|fire_prevention_district 3|supervisor_district 6|neighborhoods_analysis_boundaries South of|rowid 220380764-KM111|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-07 09:34:25|transport_dttm 2022-02-07 10:01:05|hospital_dttm 2022-02-07 10:18:07",2022-02-07,0.01239400077611208,True
